ranking,id,imageUrl,traitCount,formula,rarity,Moon,Flag,Weapons,Body,Skin,Eyes,Accessories,,,1000000
3364,3375,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3375.png,5,48.38387375,0.000048384,Yellow,None,High Frequency Blade,Yellow,Tan,Faded,None,,,
3365,2272,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2272.png,5,48.38590878,0.000048386,Red,None,Dual High Frequency Blades,Dark Blue,Tan,Faded,None,,,
3366,1501,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1501.png,5,48.44234409,0.000048442,Pink,None,Buster Sword,Dark Blue,Tan Face Tats,Faded,None,,,
3367,3567,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3567.png,5,48.45644973,0.000048456,Orange,None,Hidden Blades,Dark Blue,Pale,Angry,None,,,
3368,1118,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1118.png,5,48.48615778,0.000048486,Pink,None,Hidden Blades,Red,Tan Eye Gash,Faded,None,,,
3369,4146,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4146.png,5,48.48721303,0.000048487,Pink,None,The Great Knife,Dark Blue,Tan,Joy,None,,,
3370,178,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/178.png,5,48.51068397,0.000048511,Red,None,Hidden Blades,Dark Blue,Tan,Angry,None,,,
3371,2739,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2739.png,5,48.53439564,0.000048534,Green,None,Odradek,Purple,Tan,Angry,None,,,
3372,1024,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1024.png,5,48.59686513,0.000048597,Green,None,Buster Sword,Dark Blue,Tan Face Tats,Faded,None,,,
3373,795,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/795.png,5,48.67794625,0.000048678,Orange,None,Odradek,Purple,Tan,Joy,None,,,
3374,898,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/898.png,5,48.68880369,0.000048689,Orange,None,Ethereal Master Sword,Purple,Tan,Cyclops,None,,,
3375,970,https://ipfs.io/ipfs/QmSeBuEUScRgvGWCPpQbC8KyddujLkLXsM7BgapiSoZbwP/970.png,5,48.71137827,0.000048711,Red,None,Ethereal Master Sword,Dark Blue,Pale,Cyclops,None,,,
3376,843,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/843.png,5,48.72095757,0.000048721,Pink,None,Hidden Blades,Green,Tan Eye Gash,Faded,None,,,
3377,199,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/199.png,5,48.72219017,0.000048722,Red,None,The Great Knife,Green,Pale Eye Gash,Faded,None,,,
3378,669,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/669.png,5,48.84597103,0.000048846,Pink,None,Hidden Blades,Dark Blue,Pale,Angry,None,,,
3379,3369,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3369.png,5,48.87429258,0.000048874,Blue,None,Ethereal Master Sword,Dark Blue,Pale,Cyclops,None,,,
3380,635,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/635.png,5,48.87574121,0.000048876,Green,None,Dual High Frequency Blades,Dark Blue,Pale,Faded,None,,,
3381,2504,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2504.png,5,48.87636733,0.000048876,Green,None,Hidden Blades,Green,Tan Eye Gash,Faded,None,,,
3382,3183,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3183.png,5,48.88607115,0.000048886,Green,None,High Frequency Blade,Purple,Pale,Innocent,None,,,
3383,1489,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1489.png,5,48.90333326,0.000048903,Purple,None,Buster Sword,Dark Blue,Tan,Joy,None,,,
3384,3925,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3925.png,5,48.95399851,0.000048954,Green,None,Odradek,Dark Blue,Tan Face Tats,Cyclops,None,,,
3385,2062,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2062.png,5,48.98896357,0.000048989,Orange,None,Odradek,Green,Tan Eye Gash,Innocent,None,,,
3386,3751,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3751.png,5,49.02609887,0.000049026,Red,None,High Frequency Blade,Purple,Pale,Cyclops,None,,,
3387,3042,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3042.png,5,49.10635688,0.000049106,Orange,None,Odradek,White,Tan,Cyclops,None,,,
3388,3564,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3564.png,5,49.1447763,0.000049145,Pink,None,Odradek,Red,Tan Eye Gash,Innocent,None,,,
3389,2944,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2944.png,5,49.14671255,0.000049147,Orange,None,Hidden Blades,Dark Blue,Pale,Joy,None,,,
3390,1429,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1429.png,5,49.2129476,0.000049213,Red,None,High Frequency Blade,Purple,Tan,Faded,None,,,
3391,524,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/524.png,5,49.23498486,0.000049235,Pink,None,Ethereal Master Sword,Dark Blue,Pale,Faded,None,,,
3392,355,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/355.png,5,49.23674842,0.000049237,Green,None,Ethereal Master Sword,Purple,Tan,Cyclops,None,,,
3393,2391,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2391.png,5,49.27385087,0.000049274,Orange,None,Buster Sword,Gray,Tan,Joy,None,,,
3394,2158,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2158.png,5,49.31974221,0.000049320,Red,None,Buster Sword,Green,Tan Eye Gash,Faded,None,,,
3395,290,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/290.png,5,49.38276553,0.000049383,Pink,None,Odradek,Green,Tan Eye Gash,Innocent,None,,,
3396,2618,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2618.png,5,49.43453325,0.000049435,Yellow,None,Buster Sword,Light Blue,Tan,Joy,None,,,
3397,1640,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1640.png,5,49.48129865,0.000049481,Orange,None,High Frequency Blade,Gray,Tan,Innocent,None,,,
3398,947,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/947.png,5,49.50110252,0.000049501,Pink,None,Odradek,White,Tan,Cyclops,None,,,
3399,1006,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1006.png,5,49.55308844,0.000049553,Pink,None,High Frequency Blade,Purple,Pale,Faded,None,,,
3400,624,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/624.png,5,49.71115252,0.000049711,Green,None,High Frequency Blade,Purple,Pale,Faded,None,,,
3401,218,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/218.png,5,49.81217541,0.000049812,Pink,None,High Frequency Blade,Light Blue,Pale,Cyclops,None,,,
3402,3885,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3885.png,5,49.82837973,0.000049828,Green,None,Buster Sword,Gray,Tan,Joy,None,,,
3403,1268,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1268.png,5,49.87905828,0.000049879,Pink,None,High Frequency Blade,Gray,Tan,Innocent,None,,,
3404,3275,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3275.png,5,49.97958857,0.000049980,Green,None,Buster Sword,Purple,Tan,Angry,None,,,
3405,689,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/689.png,5,50.01530979,0.000050015,Orange,None,Ethereal Master Sword,Dark Blue,Tan,Innocent,None,,,
3406,515,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/515.png,5,50.01586663,0.000050016,Yellow,None,Hidden Blades,Dark Blue,Pale,Joy,None,,,
3407,1257,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1257.png,5,50.02728068,0.000050027,Yellow,None,High Frequency Blade,Purple,Pale,Faded,None,,,
3408,1547,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1547.png,5,50.03355347,0.000050034,Purple,None,Odradek,Green,Pale Eye Gash,Faded,None,,,
3409,4223,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4223.png,5,50.16672533,0.000050167,Blue,None,Odradek,Dark Blue,Tan,Angry,None,,,
3410,2793,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2793.png,5,50.28884695,0.000050289,Yellow,None,High Frequency Blade,Light Blue,Pale,Cyclops,None,,,
3411,1153,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1153.png,5,50.29811663,0.000050298,Red,None,The Great Knife,Red,Pale Eye Gash,Cyclops,None,,,
3412,140,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/140.png,5,50.34932094,0.000050349,Blue,None,High Frequency Blade,Gray,Tan,Cyclops,None,,,
3413,3009,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3009.png,5,50.41736212,0.000050417,Pink,None,Ethereal Master Sword,Dark Blue,Tan,Innocent,None,,,
3414,3850,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3850.png,5,50.42404216,0.000050424,Purple,None,Buster Sword,Red,Pale Eye Gash,Innocent,None,,,
3415,1536,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1536.png,5,50.46633776,0.000050466,Blue,None,The Great Knife,Red,Pale Eye Gash,Cyclops,None,,,
3416,262,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/262.png,5,50.53022854,0.000050530,Blue,None,High Frequency Blade,Dark Blue,Pale,Innocent,None,,,
3417,899,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/899.png,5,50.53036712,0.000050530,Pink,None,Buster Sword,Purple,Tan,Joy,None,,,
3418,1448,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1448.png,5,50.66634997,0.000050666,Orange,None,Ethereal Master Sword,Dark Blue,Pale,Cyclops,None,,,
3419,248,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/248.png,5,50.6775958,0.000050678,Orange,None,The Great Knife,Green,Pale Eye Gash,Faded,None,,,
3420,3799,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3799.png,5,50.7107268,0.000050711,Blue,None,The Great Knife,Green,Pale Eye Gash,Cyclops,None,,,
3421,2526,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2526.png,5,50.71174654,0.000050712,Red,None,Odradek,Dark Blue,Tan,Joy,None,,,
3422,852,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/852.png,5,50.72089893,0.000050721,Pink,None,High Frequency Blade,Gray,Tan,Faded,None,,,
3423,606,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/606.png,5,50.74310496,0.000050743,Pink,None,High Frequency Blade,Purple,Tan,Innocent,None,,,
3424,1161,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1161.png,5,50.85322009,0.000050853,Pink,None,Buster Sword,Green,Tan Eye Gash,Innocent,None,,,
3425,668,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/668.png,5,50.88135105,0.000050881,Blue,None,Odradek,Dark Blue,Tan,Joy,None,,,
3426,3736,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3736.png,5,50.89269994,0.000050893,Blue,None,Ethereal Master Sword,Dark Blue,Tan,Cyclops,None,,,
3427,1309,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1309.png,5,50.8942084,0.000050894,Green,None,Dual High Frequency Blades,Dark Blue,Tan,Faded,None,,,
3428,2511,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2511.png,5,51.0009445,0.000051001,Green,None,The Great Knife,Red,Pale Eye Gash,Faded,None,,,
3429,2247,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2247.png,5,51.14787397,0.000051148,Blue,None,Hidden Blades,Green,Pale Eye Gash,Innocent,None,,,
3430,1442,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1442.png,5,51.16155831,0.000051162,Red,None,Buster Sword,Green,Tan Eye Gash,Cyclops,None,,,
3431,2215,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2215.png,5,51.34993804,0.000051350,Yellow,None,Hidden Blades,Dark Blue,Tan,Angry,None,,,
3432,2333,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2333.png,5,51.55088044,0.000051551,Yellow,None,Odradek,Dark Blue,Pale,Joy,None,,,
3433,3330,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3330.png,5,51.62644426,0.000051626,Green,None,Buster Sword,Red,Tan Eye Gash,Faded,None,,,
3434,120,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/120.png,5,51.71150228,0.000051712,Pink,None,Buster Sword,Green,Tan Eye Gash,Faded,None,,,
3435,4194,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4194.png,5,51.76047318,0.000051760,Blue,None,Hidden Blades,Red,Pale Eye Gash,Faded,None,,,
3436,3422,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3422.png,5,51.80297588,0.000051803,Purple,None,High Frequency Blade,Dark Blue,Tan,Cyclops,None,,,
3437,1530,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1530.png,5,52.09330407,0.000052093,Yellow,None,High Frequency Blade,Purple,Tan,Faded,None,,,
3438,1157,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1157.png,5,52.59000831,0.000052590,Yellow,None,Odradek,Green,Tan Eye Gash,Cyclops,None,,,
3439,1385,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1385.png,5,52.59145039,0.000052591,Green,None,Odradek,Dark Blue,Tan,Angry,None,,,
3440,2548,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2548.png,5,52.61504038,0.000052615,Pink,None,High Frequency Blade,Gray,Tan,Cyclops,None,,,
3441,2794,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2794.png,5,52.75876561,0.000052759,Orange,None,Ethereal Master Sword,Dark Blue,Tan,Cyclops,None,,,
3442,971,https://ipfs.io/ipfs/QmSeBuEUScRgvGWCPpQbC8KyddujLkLXsM7BgapiSoZbwP/971.png,5,52.99270951,0.000052993,Pink,None,The Great Knife,Green,Pale Eye Gash,Cyclops,None,,,
3443,2456,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2456.png,5,53.08589425,0.000053086,Yellow,None,Buster Sword,Dark Blue,Pale,Joy,None,,,
3444,3413,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3413.png,5,53.16174527,0.000053162,Green,None,The Great Knife,Green,Pale Eye Gash,Cyclops,None,,,
3445,3551,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3551.png,5,53.18287144,0.000053183,Pink,None,Ethereal Master Sword,Dark Blue,Tan,Cyclops,None,,,
3446,1757,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1757.png,5,53.18991789,0.000053190,Purple,None,Buster Sword,Red,Pale Eye Gash,Cyclops,None,,,
3447,3474,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3474.png,5,53.214865,0.000053215,Orange,None,Buster Sword,Green,Tan Eye Gash,Cyclops,None,,,
3448,1944,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1944.png,5,53.24198634,0.000053242,Yellow,None,The Great Knife,Red,Pale Eye Gash,Cyclops,None,,,
3449,2898,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2898.png,5,53.30192884,0.000053302,Blue,None,High Frequency Blade,Dark Blue,Pale,Cyclops,None,,,
3450,526,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/526.png,5,53.55440276,0.000053554,Green,None,Buster Sword,Red,Tan Eye Gash,Cyclops,None,,,
3451,1821,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1821.png,5,53.5547428,0.000053555,Orange,None,Buster Sword,Dark Blue,Tan,Angry,None,,,
3452,1719,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1719.png,5,53.60737871,0.000053607,Blue,None,Odradek,Green,Pale Eye Gash,Faded,None,,,
3453,1755,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1755.png,5,53.64263722,0.000053643,Pink,None,Buster Sword,Green,Tan Eye Gash,Cyclops,None,,,
3454,888,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/888.png,5,53.69529707,0.000053695,Pink,None,High Frequency Blade,Dark Blue,Pale,Faded,None,,,
3455,2514,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2514.png,5,53.69722041,0.000053697,Green,None,High Frequency Blade,Purple,Tan,Cyclops,None,,,
3456,1814,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1814.png,5,53.84567359,0.000053846,Red,None,Buster Sword,Red,Pale Eye Gash,Innocent,None,,,
3457,3358,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3358.png,5,53.8949713,0.000053895,Yellow,None,Buster Sword,Red,Tan Eye Gash,Cyclops,None,,,
3458,1759,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1759.png,5,53.96100704,0.000053961,Yellow,None,Hidden Blades,Green,Pale Eye Gash,Innocent,None,,,
3459,2561,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2561.png,5,53.98524716,0.000053985,Pink,None,Buster Sword,Dark Blue,Tan,Angry,None,,,
3460,2423,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2423.png,5,55.08992303,0.000055090,Pink,None,Odradek,Green,Pale Eye Gash,Innocent,None,,,
3461,143,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/143.png,5,55.46692635,0.000055467,Orange,None,High Frequency Blade,Dark Blue,Tan,Faded,None,,,
3462,727,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/727.png,5,55.51095888,0.000055511,Yellow,None,High Frequency Blade,Dark Blue,Tan,Innocent,None,,,
3463,821,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/821.png,5,55.74973625,0.000055750,Pink,None,Odradek,Red,Pale Eye Gash,Faded,None,,,
3464,2427,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2427.png,5,55.91280197,0.000055913,Pink,None,High Frequency Blade,Dark Blue,Tan,Faded,None,,,
3465,3356,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3356.png,5,56.01971076,0.000056020,Pink,None,Odradek,Green,Pale Eye Gash,Faded,None,,,
3466,3107,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3107.png,5,56.27792288,0.000056278,Orange,None,Buster Sword,Green,Pale Eye Gash,Innocent,None,,,
3467,242,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/242.png,5,56.28322655,0.000056283,Yellow,None,Odradek,Red,Pale Eye Gash,Faded,None,,,
3468,3458,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3458.png,5,56.56120381,0.000056561,Green,None,Hidden Blades,Green,Pale Eye Gash,Cyclops,None,,,
3469,2933,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2933.png,5,56.64657594,0.000056647,Yellow,None,Hidden Blades,Red,Pale Eye Gash,Cyclops,None,,,
3470,2286,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2286.png,5,56.98919774,0.000056989,Blue,None,Buster Sword,Red,Pale Eye Gash,Cyclops,None,,,
3471,1435,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1435.png,5,57.22776124,0.000057228,Orange,None,Buster Sword,Green,Pale Eye Gash,Faded,None,,,
3472,1617,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1617.png,5,58.00083192,0.000058001,Pink,None,High Frequency Blade,Dark Blue,Tan,Cyclops,None,,,
3473,2853,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2853.png,5,58.11173315,0.000058112,Pink,None,Odradek,Green,Pale Eye Gash,Cyclops,None,,,
3474,1439,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1439.png,5,58.23982776,0.000058240,Yellow,None,Buster Sword,Green,Pale Eye Gash,Faded,None,,,
3475,1602,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1602.png,5,61.33989206,0.000061340,Purple,None,The Great Knife,Yellow,Tan Eye Gash,Cyclops,None,,,
3476,1470,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1470.png,5,62.58100254,0.000062581,Purple,None,The Great Knife,Gray,Tan Eye Gash,Faded,None,,,
3477,4206,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4206.png,5,63.35534566,0.000063355,Blue,None,The Great Knife,Yellow,Tan Eye Gash,Faded,None,,,
3478,2267,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2267.png,5,63.76744958,0.000063767,Purple,None,Odradek,Yellow,Tan Eye Gash,Innocent,None,,,
3479,3475,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3475.png,5,63.99795405,0.000063998,Purple,None,The Great Knife,Light Blue,Tan Eye Gash,Cyclops,None,,,
3480,684,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/684.png,5,64.58827749,0.000064588,Orange,None,The Great Knife,Yellow,Tan Eye Gash,Innocent,None,,,
3481,930,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/930.png,5,64.7869574,0.000064787,Red,None,The Great Knife,Light Blue,Tan Eye Gash,Innocent,None,,,
